scheme,threshold,repeat,query_id,group,latency_us,matched,best_distance,records_examined,bits_compared
fuzzydedup,4,0,enron_full_080332,no_exact_ref,3213.352,0,5,87103,5574592
fuzzydedup,5,0,enron_full_080332,no_exact_ref,3779.683,0,6,106088,6789632
fuzzydedup,4,0,enron_full_080731,exact_ref,3677.521,1,0,65230,4175040
fuzzydedup,5,0,enron_full_080731,exact_ref,3875.499,1,0,79613,5095552
fuzzydedup,6,0,enron_full_080731,exact_ref,4000.381,1,0,93435,5980480
fuzzydedup,5,0,enron_full_081565,exact_ref,4057.451,1,0,70480,4510912
fuzzydedup,6,0,enron_full_081565,exact_ref,4319.649,1,0,86241,5519616
fuzzydedup,4,0,enron_full_081565,exact_ref,3631.793,1,0,55219,3534208
fuzzydedup,6,0,enron_full_081601,exact_ref,3768.308,1,0,75427,4827520
fuzzydedup,4,0,enron_full_081601,exact_ref,2849.524,1,0,55159,3530368
fuzzydedup,5,0,enron_full_081601,exact_ref,2909.089,1,0,65841,4214016
fuzzydedup,4,0,enron_full_081707,exact_ref,917.353,1,0,10555,675712
fuzzydedup,5,0,enron_full_081707,exact_ref,1110.638,1,0,13877,888320
fuzzydedup,6,0,enron_full_081707,exact_ref,1193.171,1,0,17713,1133824
fuzzydedup,5,0,enron_full_082681,no_exact_ref,5919.003,0,6,136629,8744256
fuzzydedup,6,0,enron_full_082681,no_exact_ref,6641.163,0,7,159258,10192512
fuzzydedup,4,0,enron_full_082681,no_exact_ref,4808.945,0,5,113227,7246528
fuzzydedup,6,0,enron_full_085442,exact_ref,5138.513,1,0,94240,6031552
fuzzydedup,4,0,enron_full_085442,exact_ref,3802.474,1,0,62110,3975232
fuzzydedup,5,0,enron_full_085442,exact_ref,4342.805,1,0,78021,4993536
fuzzydedup,4,0,enron_full_085751,exact_ref,3661.306,1,0,65493,4191744
fuzzydedup,5,0,enron_full_085751,exact_ref,4671.425,1,0,81900,5241792
fuzzydedup,6,0,enron_full_085751,exact_ref,4840.846,1,0,97872,6264000
fuzzydedup,5,0,enron_full_086327,no_exact_ref,2551.092,0,6,54223,3470336
fuzzydedup,6,0,enron_full_086327,no_exact_ref,2848.979,0,7,66020,4225344
fuzzydedup,4,0,enron_full_086327,no_exact_ref,1984.083,0,5,43095,2758144
fuzzydedup,6,0,enron_full_087697,no_exact_ref,3145.920,0,7,54205,3469120
fuzzydedup,4,0,enron_full_087697,no_exact_ref,1863.760,0,5,35794,2290816
fuzzydedup,5,0,enron_full_087697,no_exact_ref,1924.934,0,6,44800,2867200
fuzzydedup,4,0,enron_full_088138,exact_ref,3899.969,1,0,59502,3808320
fuzzydedup,5,0,enron_full_088138,exact_ref,3949.568,1,0,75263,4817024
fuzzydedup,6,0,enron_full_088138,exact_ref,4750.758,1,0,91174,5835328
fuzzydedup,5,0,enron_full_088307,exact_ref,1569.257,1,0,28904,1850048
fuzzydedup,6,0,enron_full_088307,exact_ref,1528.472,1,0,31852,2038720
fuzzydedup,4,0,enron_full_088307,exact_ref,1206.887,1,0,25421,1627136
fuzzydedup,6,0,enron_full_088336,exact_ref,3548.553,1,0,71240,4559552
fuzzydedup,4,0,enron_full_088336,exact_ref,2681.757,1,0,43714,2797888
fuzzydedup,5,0,enron_full_088336,exact_ref,3161.344,1,0,57043,3650944
fuzzydedup,4,0,enron_full_089344,exact_ref,4095.058,1,0,67112,4295360
fuzzydedup,5,0,enron_full_089344,exact_ref,4854.343,1,0,82645,5289472
fuzzydedup,6,0,enron_full_089344,exact_ref,4908.191,1,0,98153,6281984
fuzzydedup,5,0,enron_full_089451,exact_ref,2478.705,1,0,44555,2851712
fuzzydedup,6,0,enron_full_089451,exact_ref,2501.689,1,0,50203,3213184
fuzzydedup,4,0,enron_full_089451,exact_ref,2169.942,1,0,38333,2453504
fuzzydedup,6,0,enron_full_090248,exact_ref,5280.263,1,0,98163,6282816
fuzzydedup,4,0,enron_full_090248,exact_ref,3929.179,1,0,67122,4296000
fuzzydedup,5,0,enron_full_090248,exact_ref,4730.194,1,0,82655,5290112
fuzzydedup,4,0,enron_full_091044,exact_ref,4155.174,1,0,66884,4280768
fuzzydedup,5,0,enron_full_091044,exact_ref,4371.601,1,0,82856,5302976
fuzzydedup,6,0,enron_full_091044,exact_ref,5098.429,1,0,98389,6297088
fuzzydedup,5,0,enron_full_091307,exact_ref,3308.631,1,4,50869,3281792
fuzzydedup,6,0,enron_full_091307,exact_ref,3078.032,1,6,37878,2436288
fuzzydedup,4,0,enron_full_091307,exact_ref,2848.231,1,4,34650,2235392
fuzzydedup,6,0,enron_full_092251,no_exact_ref,4807.718,0,7,112519,7201216
fuzzydedup,4,0,enron_full_092251,no_exact_ref,3275.900,0,5,77883,4984512
fuzzydedup,5,0,enron_full_092251,no_exact_ref,3962.148,0,6,95188,6092032
fuzzydedup,4,0,enron_full_092316,no_exact_ref,5011.612,0,5,120641,7721024
fuzzydedup,5,0,enron_full_092316,no_exact_ref,5853.459,0,6,145606,9318784
fuzzydedup,6,0,enron_full_092316,no_exact_ref,6835.106,0,7,169255,10832320
fuzzydedup,5,0,enron_full_092765,no_exact_ref,3730.847,0,6,95188,6092032
fuzzydedup,6,0,enron_full_092765,no_exact_ref,4438.990,0,7,112519,7201216
fuzzydedup,4,0,enron_full_092765,no_exact_ref,2726.952,0,5,77883,4984512
fuzzydedup,6,0,enron_full_093576,no_exact_ref,7325.299,0,7,180015,11520960
fuzzydedup,4,0,enron_full_093576,no_exact_ref,5546.830,0,5,128135,8200640
fuzzydedup,5,0,enron_full_093576,no_exact_ref,6847.120,0,6,154598,9894272
fuzzydedup,4,0,enron_full_094577,exact_ref,714.358,1,0,3790,242752
fuzzydedup,5,0,enron_full_094577,exact_ref,696.959,1,0,4942,316544
fuzzydedup,6,0,enron_full_094577,exact_ref,702.821,1,0,6280,402176
fuzzydedup,5,0,enron_full_094590,no_exact_ref,7001.300,0,6,168125,10760000
fuzzydedup,6,0,enron_full_094590,no_exact_ref,7776.329,0,7,194644,12457280
fuzzydedup,4,0,enron_full_094590,no_exact_ref,5658.273,0,5,139516,8929024
fuzzydedup,6,0,enron_full_094757,no_exact_ref,6765.343,0,7,184939,11836096
fuzzydedup,4,0,enron_full_094757,no_exact_ref,5302.087,0,5,132999,8511936
fuzzydedup,5,0,enron_full_094757,no_exact_ref,5809.891,0,6,159592,10213888
fuzzydedup,4,0,enron_full_095403,exact_ref,3553.589,1,0,64648,4137664
fuzzydedup,5,0,enron_full_095403,exact_ref,3857.790,1,0,80620,5159872
fuzzydedup,6,0,enron_full_095403,exact_ref,4496.277,1,0,96153,6153984
fuzzydedup,5,0,enron_full_096327,exact_ref,1046.342,1,0,12587,805760
fuzzydedup,6,0,enron_full_096327,exact_ref,1034.084,1,0,15909,1018368
fuzzydedup,4,0,enron_full_096327,exact_ref,867.324,1,0,9560,612032
fuzzydedup,6,0,enron_full_096329,exact_ref,3332.428,1,0,54091,3462016
fuzzydedup,4,0,enron_full_096329,exact_ref,2163.480,1,0,32984,2111168
fuzzydedup,5,0,enron_full_096329,exact_ref,2355.127,1,0,43040,2754752
fuzzydedup,4,0,enron_full_098210,exact_ref,1282.390,1,0,20192,1292480
fuzzydedup,5,0,enron_full_098210,exact_ref,1318.824,1,0,23140,1481152
fuzzydedup,6,0,enron_full_098210,exact_ref,1419.603,1,0,25529,1634048
fuzzydedup,5,0,enron_full_098535,exact_ref,4937.581,1,0,79878,5112384
fuzzydedup,6,0,enron_full_098535,exact_ref,5001.870,1,0,95850,6134592
fuzzydedup,4,0,enron_full_098535,exact_ref,3719.725,1,0,63471,4062336
fuzzydedup,6,0,enron_full_098599,exact_ref,5066.261,1,0,94427,6043520
fuzzydedup,4,0,enron_full_098599,exact_ref,3783.383,1,0,61801,3955456
fuzzydedup,5,0,enron_full_098599,exact_ref,3931.063,1,0,78020,4993472
fuzzydedup,4,0,enron_full_098973,exact_ref,3890.655,1,0,61421,3931136
fuzzydedup,5,0,enron_full_098973,exact_ref,3904.111,1,0,75243,4815744
fuzzydedup,6,0,enron_full_098973,exact_ref,3977.278,1,0,88591,5670016
fuzzydedup,5,0,enron_full_099013,exact_ref,4245.281,1,0,78978,5054784
fuzzydedup,6,0,enron_full_099013,exact_ref,4513.153,1,0,92800,5939456
fuzzydedup,4,0,enron_full_099013,exact_ref,3792.636,1,0,64595,4134272
fuzzydedup,6,0,enron_full_099531,exact_ref,4866.475,1,0,94732,6063040
fuzzydedup,4,0,enron_full_099531,exact_ref,3570.521,1,0,62602,4006720
fuzzydedup,5,0,enron_full_099531,exact_ref,4302.536,1,0,78513,5025024
fuzzydedup,4,0,enron_full_100323,exact_ref,4074.845,1,0,67180,4302784
fuzzydedup,5,0,enron_full_100323,exact_ref,4319.899,1,0,82688,5297792
fuzzydedup,6,0,enron_full_100323,exact_ref,4968.798,1,0,97071,6221696
fuzzydedup,5,0,enron_full_100466,exact_ref,4556.560,1,0,83323,5332864
fuzzydedup,6,0,enron_full_100466,exact_ref,5002.080,1,0,98831,6325376
fuzzydedup,4,0,enron_full_100466,exact_ref,3886.699,1,0,67790,4338752
fuzzydedup,6,0,enron_full_101174,exact_ref,5075.858,1,0,97163,6218624
fuzzydedup,4,0,enron_full_101174,exact_ref,3901.358,1,0,64537,4130560
fuzzydedup,5,0,enron_full_101174,exact_ref,4406.770,1,0,80756,5168576
fuzzydedup,4,0,enron_full_101274,exact_ref,2387.986,1,0,36600,2342592
fuzzydedup,5,0,enron_full_101274,exact_ref,3030.719,1,0,47651,3049856
fuzzydedup,6,0,enron_full_101274,exact_ref,3101.735,1,0,59345,3798272
fuzzydedup,5,0,enron_full_102532,exact_ref,4947.018,1,0,83216,5326016
fuzzydedup,6,0,enron_full_102532,exact_ref,5009.054,1,0,98724,6318528
fuzzydedup,4,0,enron_full_102532,exact_ref,3769.229,1,0,67683,4331904
fuzzydedup,6,0,enron_full_102695,exact_ref,5295.933,1,0,98995,6335872
fuzzydedup,4,0,enron_full_102695,exact_ref,4075.929,1,0,67490,4319552
fuzzydedup,5,0,enron_full_102695,exact_ref,4273.693,1,0,83462,5341760
fuzzydedup,4,0,enron_full_102774,exact_ref,2295.607,1,0,26397,1689600
fuzzydedup,5,0,enron_full_102774,exact_ref,2280.679,1,0,34643,2217344
fuzzydedup,6,0,enron_full_102774,exact_ref,2560.921,1,0,44088,2821824
fuzzydedup,5,0,enron_full_103426,exact_ref,4224.947,1,0,83118,5319744
fuzzydedup,6,0,enron_full_103426,exact_ref,4689.199,1,0,97501,6240256
fuzzydedup,4,0,enron_full_103426,exact_ref,3628.459,1,0,67610,4327232
fuzzydedup,6,0,enron_full_103581,exact_ref,2957.790,1,0,64107,4103040
fuzzydedup,4,0,enron_full_103581,exact_ref,2487.075,1,0,48119,3079808
fuzzydedup,5,0,enron_full_103581,exact_ref,2378.532,1,0,56677,3627520
fuzzydedup,4,0,enron_full_104396,no_exact_ref,3774.151,0,5,95838,6133632
fuzzydedup,5,0,enron_full_104396,no_exact_ref,4260.881,0,6,116994,7487616
fuzzydedup,6,0,enron_full_104396,no_exact_ref,4988.605,0,7,137129,8776256
fuzzydedup,5,0,enron_full_104402,exact_ref,3148.714,1,0,72771,4657536
fuzzydedup,6,0,enron_full_104402,exact_ref,3577.668,1,0,84578,5413184
fuzzydedup,4,0,enron_full_104402,exact_ref,2988.570,1,0,59423,3803264
fuzzydedup,6,0,enron_full_104423,no_exact_ref,4080.449,0,7,112519,7201216
fuzzydedup,4,0,enron_full_104423,no_exact_ref,2848.583,0,5,77883,4984512
fuzzydedup,5,0,enron_full_104423,no_exact_ref,3565.297,0,6,95188,6092032
fuzzydedup,4,0,enron_full_104598,exact_ref,2790.242,1,0,59434,3803968
fuzzydedup,5,0,enron_full_104598,exact_ref,3371.609,1,0,72782,4658240
fuzzydedup,6,0,enron_full_104598,exact_ref,3582.741,1,0,84589,5413888
fuzzydedup,5,0,enron_full_105565,exact_ref,2725.503,1,0,67090,4293952
fuzzydedup,6,0,enron_full_105565,exact_ref,3071.504,1,0,76676,4907456
fuzzydedup,4,0,enron_full_105565,exact_ref,2328.686,1,0,56408,3610304
fuzzydedup,6,0,enron_full_105930,exact_ref,3666.935,1,0,91666,5866816
fuzzydedup,4,0,enron_full_105930,exact_ref,3254.963,1,0,64496,4127936
fuzzydedup,5,0,enron_full_105930,exact_ref,3460.985,1,0,78318,5012544
fuzzydedup,4,0,enron_full_106126,exact_ref,2679.422,1,0,56378,3608576
fuzzydedup,5,0,enron_full_106126,exact_ref,2643.529,1,0,67060,4292416
fuzzydedup,6,0,enron_full_106126,exact_ref,3003.766,1,0,76646,4905920
fuzzydedup,5,0,enron_full_106135,exact_ref,2365.934,1,0,56613,3623424
fuzzydedup,6,0,enron_full_106135,exact_ref,2817.788,1,0,64043,4098944
fuzzydedup,4,0,enron_full_106135,exact_ref,2182.200,1,0,48055,3075712
fuzzydedup,6,0,enron_full_108529,exact_ref,3572.608,1,0,71463,4573824
fuzzydedup,4,0,enron_full_108529,exact_ref,2515.294,1,0,43937,2812160
fuzzydedup,5,0,enron_full_108529,exact_ref,2899.434,1,0,57266,3665216
fuzzydedup,4,0,enron_full_108654,exact_ref,3868.254,1,0,64398,4121664
fuzzydedup,5,0,enron_full_108654,exact_ref,3899.630,1,0,80617,5159680
fuzzydedup,6,0,enron_full_108654,exact_ref,4724.491,1,0,97024,6209728
fuzzydedup,5,0,enron_full_108933,exact_ref,4048.208,1,0,78232,5007232
fuzzydedup,6,0,enron_full_108933,exact_ref,4012.124,1,0,91580,5861504
fuzzydedup,4,0,enron_full_108933,exact_ref,3446.866,1,0,64410,4122624
fuzzydedup,6,0,enron_full_108996,exact_ref,1975.284,1,0,44065,2820352
fuzzydedup,4,0,enron_full_108996,exact_ref,1664.941,1,0,33815,2164352
fuzzydedup,5,0,enron_full_108996,exact_ref,1927.754,1,0,39463,2525824
fuzzydedup,4,0,enron_full_109605,exact_ref,3900.243,1,0,66029,4226048
fuzzydedup,5,0,enron_full_109605,exact_ref,4191.037,1,0,82436,5276096
fuzzydedup,6,0,enron_full_109605,exact_ref,4457.397,1,0,98408,6298304
fuzzydedup,5,0,enron_full_110370,exact_ref,3879.370,1,0,71462,4573760
fuzzydedup,6,0,enron_full_110370,exact_ref,4089.716,1,0,87223,5582464
fuzzydedup,4,0,enron_full_110370,exact_ref,3437.863,1,0,56201,3597056
fuzzydedup,6,0,enron_full_111197,no_exact_ref,7490.678,0,7,197034,12610176
fuzzydedup,4,0,enron_full_111197,no_exact_ref,6201.717,0,5,140955,9021120
fuzzydedup,5,0,enron_full_111197,no_exact_ref,6470.197,0,6,169489,10847296
fuzzydedup,4,0,enron_full_111665,exact_ref,3475.214,1,0,59868,3831744
fuzzydedup,5,0,enron_full_111665,exact_ref,3824.000,1,0,75629,4840448
fuzzydedup,6,0,enron_full_111665,exact_ref,4313.097,1,0,91540,5858752
fuzzydedup,5,0,enron_full_111904,exact_ref,4282.420,1,0,83052,5315520
fuzzydedup,6,0,enron_full_111904,exact_ref,4498.731,1,0,98560,6308032
fuzzydedup,4,0,enron_full_111904,exact_ref,3507.383,1,0,67519,4321408
fuzzydedup,6,0,enron_full_112694,exact_ref,3704.585,1,0,83130,5320512
fuzzydedup,4,0,enron_full_112694,exact_ref,2774.246,1,0,60641,3881216
fuzzydedup,5,0,enron_full_112694,exact_ref,3189.167,1,0,72448,4636864
fuzzydedup,4,0,enron_full_113971,exact_ref,830.748,1,0,10995,703872
fuzzydedup,5,0,enron_full_113971,exact_ref,830.629,1,0,12537,802560
